buneary,427,Normal,,350,55,66,44,44,56,85,field,human-like,,run away,limber,medium fast,127,0,,lopunny,Buneary can attack by rolling up their ears and then striking with the force created by unrolling them. This attack becomes stronger with training.
lopunny,428,Normal,,480,65,76,84,54,96,105,field,human-like,,cute charm,limber,medium fast,127,0,buneary,lopunny,"Once hot seasons are over, Lopunny’s coat will be replaced with fur that holds a lot of insulating air in preparation for colder weather."
mismagius,429,Ghost,,495,60,60,60,105,105,105,amorphous,,,levitate,,fast,127,0,misdreavus,mismagius,Its muttered curses can cause awful headaches or terrifying visions that torment others.
honchkrow,430,Dark,Flying,505,100,125,52,105,52,71,flying,,,insomnia,moxie,medium slow,127,0,murkrow,honchkrow,Its goons take care of most of the fighting for it. The only time it dirties its own hands is in delivering a final blow to finish off an opponent.
glameow,431,Normal,,310,49,55,42,42,37,85,field,,38,limber,keen eye,fast,127,0,,purugly,"When it’s happy, Glameow demonstrates beautiful movements of its tail, like a dancing ribbon."
purugly,432,Normal,,452,71,82,64,64,59,112,field,,,thick fat,defiant,fast,127,0,glameow,purugly,"To make itself appear intimidatingly beefy, it tightly cinches its waist with its twin tails."
chingling,433,Psychic,,285,45,30,50,65,50,45,undiscovered,,,levitate,,fast,191,0,,chimecho,"There is an orb inside its mouth. When it hops, the orb bounces all over and makes a ringing sound."
stunky,434,Poison,Dark,329,63,63,47,41,41,74,field,,34,stench,keen eye,medium fast,191,0,,skuntank,"If it lifts its tail and points its rear at you, beware. It’s about to spray you with a fluid stinky enough to make you faint."
skuntank,435,Poison,Dark,479,103,93,67,71,61,84,field,,,stench,keen eye,medium fast,127,0,stunky,skuntank,It digs holes in the ground to make its nest. The stench of the fluid it lets fly from the tip of its tail is extremely potent.
bronzor,436,Steel,Psychic,300,57,24,86,24,86,23,mineral,,33,levitate,heavy metal,medium fast,127,0,,bronzong,"Polishing Bronzor to a shine makes its surface reflect the truth, according to common lore. Be that as it may, Bronzor hates being polished."
bronzong,437,Steel,Psychic,500,67,89,116,79,116,33,mineral,,,levitate,heavy metal,medium fast,127,0,bronzor,bronzong,"Many scientists suspect that this Pokemon originated outside the Galar region, based on the patterns on its body."
bonsly,438,Rock,,290,50,80,95,10,45,10,undiscovered,,,sturdy,rattled,medium fast,255,0,,sudowoodo,"This Pokemon lives in dry, rocky areas. As its green spheres dry out, their dull luster increases."
mime Jr.,439,Psychic,Fairy,310,20,25,45,70,90,60,undiscovered,,,soundproof,technician,medium fast,255,0,,mr-mime,It looks for a Mr. Rime that’s a good dancer and carefully copies the Mr. Rime’s steps like an apprentice.
happiny,440,Normal,,220,100,5,5,15,65,30,undiscovered,,,natural cure,friend guard,fast,127,0,,chansey,"Happiny’s willing to lend its precious round stone to those it’s friendly with, but if the stone isn’t returned, Happiny will cry and throw a tantrum."
chatot,441,Normal,Flying,411,76,65,45,92,42,91,flying,,,keen eye,big pecks,medium slow,127,0,,,"It can learn and speak human words. If they gather, they all learn the same saying."
spiritomb,442,Ghost,Dark,485,50,92,108,92,108,35,amorphous,,,pressure,infiltrator,medium fast,254,0,,,It was bound to a fissure in an odd keystone as punishment for misdeeds 500 years ago.
gible,443,Dragon,Ground,300,58,70,45,40,45,42,monster,dragon,24,sand veil,rough skin,slow,127,0,,gabite,"Its original home is an area much hotter than Alola. If you’re planning to live with one, your heating bill will soar."
gabite,444,Dragon,Ground,410,68,90,65,50,55,82,monster,dragon,48,sand veil,rough skin,slow,127,0,gible,gabite,It sheds its skin and gradually grows larger. Its scales can be ground into a powder and used as raw materials for traditional medicine.
garchomp,445,Dragon,Ground,600,108,130,95,80,85,102,monster,dragon,,sand veil,rough skin,slow,127,0,gabite,gabite,Its fine scales don’t just reduce wind resistance—their sharp edges also cause injury to any opponent who attacks it.
munchlax,446,Normal,,390,135,85,40,40,85,5,undiscovered,,,pickup,gluttony,slow,127,0,,snorlax,"It stores food beneath its fur. It might share just one bite, but only if it really trusts you."
riolu,447,Fighting,,285,40,70,40,35,40,60,undiscovered,,,steadfast,prankster,medium slow,127,0,,lucario,It can use waves called auras to gauge how others are feeling. These same waves can also tell this Pokemon about the state of the environment.
lucario,448,Fighting,Steel,525,70,110,70,115,70,90,field,human-like,,steadfast,justified,medium slow,31,0,riolu,lucario,It can tell what people are thinking. Only Trainers who have justice in their hearts can earn this Pokemon’s trust.
hippopotas,449,Ground,,330,68,72,78,38,42,32,field,,34,sand stream,sand force,slow,31,0,,hippowdon,This Pokemon is active during the day and passes the cold desert nights burrowed snugly into the sand.
hippowdon,450,Ground,,525,108,112,118,68,72,47,field,,,sand stream,sand force,slow,31,0,hippopotas,hippowdon,"When roused to violence by its rage, it spews out the quantities of sand it has swallowed and whips up a sandstorm."
skorupi,451,Poison,Bug,330,40,50,90,30,55,65,bug,water 3,40,battle armor,keen eye,slow,127,0,,drapion,"It attacks using the claws on its tail. Once locked in its grip, its prey is unable to move as this Pokemon’s poison seeps in."
drapion,452,Poison,Dark,500,70,90,110,60,75,95,bug,water 3,,battle armor,keen eye,slow,127,0,skorupi,drapion,"It’s so vicious that it’s called the Sand Demon. Yet when confronted by Hippowdon, Drapion keeps a low profile and will never pick a fight."
croagunk,453,Poison,Fighting,300,48,61,40,61,40,50,human-like,,37,anticipation,poison touch,medium fast,127,0,,toxicroak,"Once diluted, its poison becomes medicinal. This Pokemon came into popularity after a pharmaceutical company chose it as a mascot."
toxicroak,454,Poison,Fighting,490,83,106,65,86,65,85,human-like,,,anticipation,poison touch,medium fast,127,0,croagunk,toxicroak,It booms out a victory croak when its prey goes down in defeat. This Pokemon and Seismitoad are related species.
carnivine,455,Grass,,454,74,100,72,90,72,46,grass,,,levitate,,slow,127,0,,,It binds itself to trees in marshes. It attracts prey with its sweet-smelling drool and gulps them down.
finneon,456,Water,,330,49,49,56,49,61,66,water 2,,31,swift swim,water veil,erratic,127,0,,lumineon,It lures in prey with its shining tail fins. It stays near the surface during the day and moves to the depths when night falls.
lumineon,457,Water,,460,69,69,76,69,86,91,water 2,,,swift swim,water veil,erratic,127,0,finneon,lumineon,They traverse the deep waters as if crawling over the seafloor. The fantastic lights of its fins shine like stars in the night sky.
mantyke,458,Water,Flying,345,45,20,50,60,120,50,undiscovered,,,swift swim,water veil,slow,127,0,,mantine,"It swims along with a school of Remoraid, and they’ll all fight together to repel attackers."
snover,459,Grass,Ice,334,60,62,50,62,60,40,monster,grass,40,snow warning,soundproof,slow,127,0,,abomasnow,The berries that grow around its belly are like ice pops. Galarian Darumaka absolutely love these berries.
abomasnow,460,Grass,Ice,494,90,92,75,92,85,60,monster,grass,,snow warning,soundproof,slow,127,0,snover,abomasnow,This Pokemon is known to bring blizzards. A shake of its massive body is enough to cause whiteout conditions.
weavile,461,Dark,Ice,510,70,120,65,45,85,125,field,,,pressure,pickpocket,medium slow,127,0,sneasel,weavile,"With its claws, it leaves behind signs for its friends to find. The number of distinct signs is said to be over 500."
magnezone,462,Electric,Steel,535,70,70,115,130,90,60,mineral,,,magnet pull,analytic,medium fast,127,0,magneton,magneton,"It’s thought that a special magnetic field changed the molecular structure of this Pokemon’s body, and that’s what caused the Pokemon’s evolution."
lickilicky,463,Normal,,515,110,85,95,80,95,50,monster,,,own tempo,cloud nine,medium fast,127,0,lickitung,lickilicky,"Lickilicky can do just about anything with its tongue, which is as dexterous as the human hand. In contrast, Lickilicky’s use of its fingers is clumsy."
rhyperior,464,Ground,Rock,535,115,140,130,55,55,40,monster,field,,lightning rod,reckless,slow,255,0,rhydon,rhydon,"It relies on its carapace to deflect incoming attacks and throw its enemy off balance. As soon as that happens, it drives its drill into the foe."
tangrowth,465,Grass,,535,100,100,125,110,50,50,grass,,,chlorophyll,regenerator,medium fast,127,0,tangela,tangrowth,"Vine growth is accelerated for Tangrowth living in warm climates. If the vines grow long, Tangrowth shortens them by tearing parts of them off."
electivire,466,Electric,,540,75,123,67,95,85,95,human-like,,,motor drive,vital spirit,medium fast,127,0,electabuzz,electabuzz,A single Electivire can provide enough electricity for all the buildings in a big city for a year.
magmortar,467,Fire,,540,75,95,67,125,95,83,human-like,,,flame body,vital spirit,medium fast,127,0,magmar,magmar,"Magmortar takes down its enemies by shooting fireballs, which burn them to a blackened crisp. It avoids this method when hunting prey."
togekiss,468,Fairy,Flying,545,85,50,95,120,115,80,flying,fairy,,hustle,super luck,fast,63,0,togetic,togetic,"Known as a bringer of blessings, it’s been depicted on good-luck charms since ancient times."
yanmega,469,Bug,Flying,515,86,76,86,116,56,95,bug,,,speed boost,frisk,medium fast,63,0,yanma,yanmega,This six-legged Pokemon is easily capable of transporting an adult in flight. The wings on its tail help it stay balanced.
leafeon,470,Grass,,525,65,110,130,60,65,95,field,,,leaf guard,chlorophyll,medium fast,31,0,eevee,sylveon,"This Pokemon’s tail is blade sharp, with a fantastic cutting edge that can slice right though large trees."
glaceon,471,Ice,,525,65,60,110,130,95,65,field,,,snow cloak,ice body,medium fast,127,0,eevee,sylveon,"The coldness emanating from Glaceon causes powdery snow to form, making it quite a popular Pokemon at ski resorts."
gliscor,472,Ground,Flying,510,75,95,125,45,75,95,bug,,,hyper cutter,poison heal,medium slow,31,0,gligar,gliscor,Its flight is soundless. It uses its lengthy tail to carry off its prey... Then its elongated fangs do the rest.
mamoswine,473,Ice,Ground,530,110,130,80,70,60,80,field,,,oblivious,thick fat,slow,31,0,piloswine,piloswine,"It looks strong, and that’s exactly what it is. As the weather grows colder, its ice tusks grow longer, thicker, and more impressive."
porygon-Z,474,Normal,,535,85,80,70,135,75,90,mineral,,,adaptability,analytic,medium fast,127,0,porygon2,porygon2,"Some say an additional program made this Pokemon evolve, but even academics can’t agree on whether Porygon-Z is really an evolution."
gallade,475,Psychic,Fighting,518,68,125,65,65,115,80,human-like,amorphous,,steadfast,justified,slow,127,0,kirlia,kirlia,"Sharply attuned to others’ wishes for help, this Pokemon seeks out those in need and aids them in battle."
probopass,476,Rock,Steel,525,60,55,145,75,150,40,mineral,,,sturdy,sand force,medium fast,255,0,nosepass,probopass,It uses three small units to catch prey and battle enemies. The main body mostly just gives orders.
dusknoir,477,Ghost,,525,45,100,135,65,135,45,amorphous,,,pressure,frisk*,fast,0,0,dusclops,dusclops,"With the mouth on its belly, Dusknoir swallows its target whole. The soul is the only thing eaten— Dusknoir disgorges the body before departing."
froslass,478,Ice,Ghost,480,70,80,70,80,70,110,fairy,mineral,,snow cloak,cursed body,medium fast,127,0,snorunt,froslass,It spits out cold air of nearly ?60 degrees Fahrenheit to freeze its quarry. It brings frozen prey back to its lair and neatly lines them up.
rotom,479,Electric,Ghost,440,50,50,77,95,77,91,amorphous,,,levitate,,medium fast,127,0,,,"With a body made of plasma, it can inhabit all sorts of machines. It loves to surprise others."
uxie,480,Psychic,,580,75,75,130,75,130,95,undiscovered,,,levitate,,slow,254,1,,,It is said that its emergence gave humans the intelligence to improve their quality of life.
mesprit,481,Psychic,,580,80,105,105,105,105,80,undiscovered,,,levitate,,slow,255,1,,,It sleeps at the bottom of a lake. Its spirit is said to leave its body to fly on the lake’s surface.
azelf,482,Psychic,,580,75,125,70,125,70,115,undiscovered,,,levitate,,slow,255,1,,,"It is thought that Uxie, Mesprit, and Azelf all came from the same egg."
dialga,483,Steel,Dragon,680,100,120,120,150,100,90,undiscovered,,,pressure,telepathy,slow,255,1,,,It has the power to control time. It appears in Sinnoh-region myths as an ancient deity.
palkia,484,Water,Dragon,680,90,120,100,150,120,100,undiscovered,,,pressure,telepathy,slow,255,1,,,It has the ability to distort space. It is described as a deity in Sinnoh-region mythology.
heatran,485,Fire,Steel,600,91,90,106,130,106,77,undiscovered,,,flash fire,flame body,slow,255,1,,,"Boiling blood, like magma, circulates through its body. It makes its dwelling place in volcanic caves."
regigigas,486,Normal,,670,110,160,110,80,110,100,undiscovered,,,slow start,,slow,255,2,,,There is an enduring legend that states this Pokemon towed continents with ropes.
giratina,487,Ghost,Dragon,680,150,100,120,100,120,90,undiscovered,,,pressure,telepathy,slow,127,1,,,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
cresselia,488,Psychic,,600,120,70,120,75,130,85,undiscovered,,,levitate,,slow,255,1,,,Those who sleep holding Cresselia’s feather are assured of joyful dreams. It is said to represent the crescent moon.
phione,489,Water,,480,80,80,80,80,80,80,water 1,fairy,,hydration,,slow,255,1,,manaphy,"It drifts in warm seas. It always returns to where it was born, no matter how far it may have drifted."
manaphy,490,Water,,600,100,100,100,100,100,100,water 1,fairy,,hydration,,slow,254,1,,manaphy,It starts its life with a wondrous power that permits it to bond with any kind of Pokemon.
darkrai,491,Dark,,600,70,90,90,135,90,125,undiscovered,,,bad dreams,,slow,255,1,,,It can lull people to sleep and make them dream. It is active during nights of the new moon.
shaymin,492,Grass,,600,100,100,100,100,100,100,undiscovered,,,natural cure,serene grace,medium slow,255,1,,,The blooming of Gracidea flowers confers the power of flight upon it. Feelings of gratitude are the message it delivers.
arceus,493,Normal,,720,120,120,120,120,120,120,undiscovered,,,multitype,,slow,255,1,,,It is told in mythology that this Pokemon was born before the universe even existed.
victini,494,Psychic,Fire,600,100,100,100,100,100,100,undiscovered,,,victory star,,slow,255,1,,,"When it shares the infinite energy it creates, that being’s entire body will be overflowing with power."
snivy,495,Grass,,308,45,45,55,45,55,63,field,grass,17,overgrow,contrary,medium slow,255,0,,servine,"They photosynthesize by bathing their tails in sunlight. When they are not feeling well, their tails droop."
servine,496,Grass,,413,60,60,75,60,75,83,field,grass,36,overgrow,contrary,medium slow,255,0,snivy,servine,"When it gets dirty, its leaves can’t be used in photosynthesis, so it always keeps itself clean."
serperior,497,Grass,,528,75,75,95,75,95,113,field,grass,,overgrow,contrary,medium slow,31,0,servine,servine,It can stop its opponents’ movements with just a glare. It takes in solar energy and boosts it internally.
tepig,498,Fire,,308,65,63,45,45,45,45,field,,17,blaze,thick fat,medium slow,31,0,,pignite,"It loves to eat roasted berries, but sometimes it gets too excited and burns them to a crisp."
pignite,499,Fire,Fighting,418,90,93,55,70,55,55,field,,36,blaze,thick fat,medium slow,31,0,tepig,pignite,"When its internal fire flares up, its movements grow sharper and faster. When in trouble, it emits smoke."
emboar,500,Fire,Fighting,528,110,123,65,100,65,65,field,,,blaze,reckless,medium slow,31,0,pignite,pignite,It has mastered fast and powerful fighting moves. It grows a beard of fire.
oshawott,501,Water,,308,55,55,45,63,45,45,field,,17,torrent,shell armor,medium slow,31,0,,dewott,"It fights using the scalchop on its stomach. In response to an attack, it retaliates immediately by slashing."
dewott,502,Water,,413,75,75,60,83,60,60,field,,36,torrent,shell armor,medium slow,31,0,oshawott,dewott,"As a result of strict training, each Dewott learns different forms for using the scalchops."
samurott,503,Water,,528,95,100,85,108,70,70,field,,,torrent,shell armor,medium slow,31,0,dewott,dewott,One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody.
patrat,504,Normal,,255,45,55,39,35,39,42,field,,20,run away,analytic,medium fast,31,0,,watchog,"Extremely cautious, one of them will always be on the lookout, but it won’t notice a foe coming from behind."
watchog,505,Normal,,420,60,85,69,60,69,77,field,,,illuminate,analytic,medium fast,31,0,patrat,watchog,"When they see an enemy, their tails stand high, and they spit the seeds of berries stored in their cheek pouches."
lillipup,506,Normal,,275,45,60,45,25,45,55,field,,16,vital spirit,run away,medium slow,127,0,,herdier,"This Pokemon is far brighter than the average child, and Lillipup won’t forget the love it receives or any abuse it suffers."
herdier,507,Normal,,370,65,80,65,35,65,60,field,,32,intimidate,scrappy,medium slow,127,0,lillipup,herdier,The black fur that covers this Pokemon’s body is dense and springy. Even sharp fangs bounce right off.
stoutland,508,Normal,,500,85,110,90,45,90,80,field,,,intimidate,scrappy,medium slow,127,0,herdier,herdier,Stoutland is immensely proud of its impressive moustache. It’s said that moustache length is what determines social standing among this species.
purrloin,509,Dark,,281,41,50,37,50,37,66,field,,20,limber,prankster,medium fast,127,0,,liepard,Opponents that get drawn in by its adorable behavior come away with stinging scratches from its claws and stinging pride from its laughter.
liepard,510,Dark,,446,64,88,50,88,50,106,field,,,limber,prankster,medium fast,127,0,purrloin,liepard,Don’t be fooled by its gorgeous fur and elegant figure. This is a moody and vicious Pokemon.
pansage,511,Grass,,316,50,53,48,53,48,64,field,,,gluttony,overgrow,medium fast,127,0,,simisage,It’s good at finding berries and gathers them from all over. It’s kind enough to share them with friends.
simisage,512,Grass,,498,75,98,63,98,63,101,field,,,gluttony,overgrow,medium fast,127,0,pansage,simisage,"Ill tempered, it fights by swinging its barbed tail around wildly. The leaf growing on its head is very bitter."
pansear,513,Fire,,316,50,53,48,53,48,64,field,,,gluttony,blaze,medium fast,31,0,,simisear,This Pokemon lives in caves in volcanoes. The fire within the tuft on its head can reach 600 degrees Fahrenheit.
simisear,514,Fire,,498,75,98,63,98,63,101,field,,,gluttony,blaze,medium fast,31,0,pansear,simisear,"When it gets excited, embers rise from its head and tail and it gets hot. For some reason, it loves sweets."
panpour,515,Water,,316,50,53,48,53,48,64,field,,,gluttony,torrent,medium fast,31,0,,simipour,The water stored inside the tuft on its head is full of nutrients. Plants that receive its water grow large.
simipour,516,Water,,498,75,98,63,98,63,101,field,,,gluttony,torrent,medium fast,31,0,panpour,simipour,"It prefers places with clean water. When its tuft runs low, it replenishes it by siphoning up water with its tail."
munna,517,Psychic,,292,76,25,45,67,55,24,field,,,forewarn,telepathy,fast,31,0,,musharna,"It eats dreams and releases mist. The mist is pink when it’s eating a good dream, and black when it’s eating a nightmare."
musharna,518,Psychic,,487,116,55,85,107,95,29,field,,,forewarn,telepathy,fast,31,0,munna,musharna,"It drowses and dreams all the time. It’s best to leave it be if it’s just woken up, as it’s a terrible grump when freshly roused from sleep."
pidove,519,Normal,Flying,264,50,55,50,36,30,43,flying,,21,big pecks,rivalry,medium slow,127,0,,tranquill,"It’s forgetful and not very bright, but many Trainers love it anyway for its friendliness and sincerity."
tranquill,520,Normal,Flying,358,62,77,62,50,42,65,flying,,32,big pecks,rivalry,medium slow,127,0,pidove,tranquill,These bright Pokemon have acute memories. Apparently delivery workers often choose them as their partners.
unfezant,521,Normal,Flying,488,80,115,80,65,55,93,flying,,,big pecks,rivalry,medium slow,127,0,tranquill,tranquill,This Pokemon is intelligent and intensely proud. People will sit up and take notice if you become the Trainer of one.
blitzle,522,Electric,,295,45,60,32,50,32,76,field,,27,lightning rod,sap sipper,medium fast,127,0,,zebstrika,Its mane shines when it discharges electricity. They use the frequency and rhythm of these flashes to communicate.
zebstrika,523,Electric,,497,75,100,63,80,63,116,field,,,lightning rod,sap sipper,medium fast,127,0,blitzle,zebstrika,"They have lightning-like movements. When Zebstrika run at full speed, the sound of thunder reverberates."
roggenrola,524,Rock,,280,55,75,85,25,25,15,mineral,,25,sturdy,sand force,medium slow,127,0,,boldore,"When it detects a noise, it starts to move. The energy core inside it makes this Pokemon slightly warm to the touch."
boldore,525,Rock,,390,70,105,105,50,40,20,mineral,,,sturdy,sand force,medium slow,127,0,roggenrola,boldore,"It relies on sound in order to monitor what’s in its vicinity. When angered, it will attack without ever changing the direction it’s facing."
gigalith,526,Rock,,515,85,135,130,60,80,25,mineral,,,sturdy,sand force,medium slow,127,0,boldore,boldore,"Although its energy blasts can blow away a dump truck, they have a limitation— they can only be fired when the sun is out."
woobat,527,Psychic,Flying,323,65,45,43,55,43,72,field,flying,,unaware,simple,medium fast,127,0,,swoobat,"It emits ultrasonic waves as it flutters about, searching for its prey—bug Pokemon."
swoobat,528,Psychic,Flying,425,67,57,55,77,55,114,field,flying,,unaware,simple,medium fast,127,0,woobat,swoobat,The auspicious shape of this Pokemon’s nose apparently led some regions to consider Swoobat a symbol of good luck.
drilbur,529,Ground,,328,60,85,40,30,45,68,field,,31,sand rush,mold breaker,medium fast,127,0,,excadrill,"It’s a digger, using its claws to burrow through the ground. It causes damage to vegetable crops, so many farmers have little love for it."
excadrill,530,Ground,Steel,508,110,135,60,50,65,88,field,,,sand rush,mold breaker,medium fast,127,0,drilbur,excadrill,"Known as the Drill King, this Pokemon can tunnel through the terrain at speeds of over 90 mph."
audino,531,Normal,,445,103,60,86,60,86,50,fairy,,,healer,klutz,fast,127,0,,,"It touches others with the feelers on its ears, using the sound of their heartbeats to tell how they are feeling."
timburr,532,Fighting,,305,75,80,55,25,35,35,human-like,,25,guts,iron fist,medium slow,127,0,,gurdurr,Timburr that have started carrying logs that are about three times their size are nearly ready to evolve.
gurdurr,533,Fighting,,405,85,105,85,40,50,40,human-like,,,guts,iron fist,medium slow,127,0,timburr,gurdurr,"Gurdurr excels at demolition—construction is not its forte. In any case, there’s skill in the way this Pokemon wields its metal beam."
conkeldurr,534,Fighting,,505,105,140,95,55,65,45,human-like,,,guts,iron fist,medium slow,63,0,gurdurr,gurdurr,"When going all out, this Pokemon throws aside its concrete pillars and leaps at opponents to pummel them with its fists."
tympole,535,Water,,294,50,50,40,50,40,64,water 1,,25,swift swim,water absorb,medium slow,63,0,,palpitoad,It uses sound waves to communicate with others of its kind. People and other Pokemon species can’t hear its cries of warning.
palpitoad,536,Water,Ground,384,75,65,55,65,55,69,water 1,,36,swift swim,water absorb,medium slow,63,0,tympole,palpitoad,"On occasion, their cries are sublimely pleasing to the ear. Palpitoad with larger lumps on their bodies can sing with a wider range of sounds."
seismitoad,537,Water,Ground,509,105,95,75,85,75,74,water 1,,,swift swim,water absorb,medium slow,127,0,palpitoad,palpitoad,"This Pokemon is popular among the elderly, who say the vibrations of its lumps are great for massages."
throh,538,Fighting,,465,120,100,85,30,85,45,human-like,,,guts,mold breaker,medium fast,127,0,,,They train in groups of five. Any member that can’t keep up will discard its belt and leave the group.
sawk,539,Fighting,,465,75,125,75,30,75,85,human-like,,,sturdy,mold breaker,medium fast,127,0,,,The karate chops of a Sawk that’s trained itself to the limit can cleave the ocean itself.
sewaddle,540,Bug,Grass,310,45,53,70,40,60,42,bug,,20,swarm,overcoat,medium slow,0,0,,swadloon,"Since this Pokemon makes its own clothes out of leaves, it is a popular mascot for fashion designers."
swadloon,541,Bug,Grass,380,55,63,90,50,80,42,bug,,,leaf guard,overcoat,medium slow,0,0,sewaddle,swadloon,"It protects itself from the cold by wrapping up in leaves. It stays on the move, eating leaves in forests."
leavanny,542,Bug,Grass,500,75,103,80,70,80,92,bug,,,swarm,overcoat,medium slow,127,0,swadloon,swadloon,It keeps its eggs warm with heat from fermenting leaves. It also uses leaves to make warm wrappings for Sewaddle.
venipede,543,Bug,Poison,260,30,45,59,30,39,57,bug,,22,poison point,speed boost*,medium slow,127,0,,whirlipede,"Its fangs are highly venomous. If this Pokemon finds prey it thinks it can eat, it leaps for them without any thought of how things might turn out."
whirlipede,544,Bug,Poison,360,40,55,99,40,79,47,bug,,30,poison point,speed boost*,medium slow,127,0,venipede,whirlipede,Whirlipede protects itself with a sturdy shell and poisonous spikes while it stores up the energy it’ll need for evolution.
scolipede,545,Bug,Poison,485,60,100,89,55,69,112,bug,,,poison point,speed boost*,medium slow,127,0,whirlipede,whirlipede,"Scolipede engage in fierce territorial battles with Centiskorch. At the end of one of these battles, the victor makes a meal of the loser."
cottonee,546,Grass,Fairy,280,40,27,60,37,50,66,grass,fairy,,prankster,chlorophyll,medium fast,127,0,,whimsicott,Weaving together the cotton of both Cottonee and Eldegoss produces exquisite cloth that’s highly prized by many luxury brands.
whimsicott,547,Grass,Fairy,480,60,67,85,77,75,116,grass,fairy,,prankster,chlorophyll,medium fast,127,0,cottonee,whimsicott,"As long as this Pokemon bathes in sunlight, its cotton keeps growing. If too much cotton fluff builds up, Whimsicott tears it off and scatters it."
petilil,548,Grass,,280,45,35,50,70,50,30,grass,,,chlorophyll,leaf guard,medium fast,127,0,,lilligant,"The deeper the color of a Petilil’s leaves, the healthier the Pokemon is. Petilil sometimes makes its home in a well-tended field or flowerbed."
lilligant,549,Grass,,480,70,60,75,110,75,90,grass,,,chlorophyll,leaf guard,medium fast,127,0,petilil,lilligant,"Essential oils made from Lilligant flowers have a sublime scent, but they’re also staggeringly expensive."
basculin,550,Water,,460,70,92,65,80,55,98,water 2,,,reckless,mold breaker,medium fast,254,0,,,"Known for their violence, these Pokemon have the most fights with schools of red- striped Basculin."
sandile,551,Ground,Dark,292,50,72,35,35,35,65,field,,29,intimidate,anger point,medium slow,254,0,,krokorok,"Sandile is small, but its legs and lower body are powerful. Pushing sand aside as it goes, Sandile moves through the desert as if it’s swimming."
krokorok,552,Ground,Dark,351,60,82,45,45,45,74,field,,40,intimidate,anger point,medium slow,127,0,sandile,krokorok,"Although this Pokemon has specialized eyes that allow it to see in the dark, Krokorok won’t move much at night—the desert gets cold after sunset."
krookodile,553,Ground,Dark,519,95,117,80,65,70,92,field,,,intimidate,anger point,medium slow,127,0,krokorok,krokorok,"While terribly aggressive, Krookodile also has the patience to stay hidden under sand for days, lying in wait for prey."
darumaka,554,Fire,,315,70,90,45,15,45,50,field,,35,hustle,inner focus,medium slow,127,0,,darmanitan,"This popular symbol of good fortune will never fall over in its sleep, no matter how it’s pushed or pulled."
darmanitan,555,Fire,,480,105,140,55,30,55,95,field,,,sheer force,zen mode,medium slow,127,0,darumaka,darmanitan,"When wounded, it stops moving. It goes as still as stone to meditate, sharpening its mind and spirit."
maractus,556,Grass,,461,75,86,67,106,67,60,grass,,,water absorb,storm drain,medium fast,127,0,,,"Once each year, this Pokemon scatters its seeds. They’re jam-packed with nutrients, making them a precious food source out in the desert."
dwebble,557,Bug,Rock,325,50,65,85,35,35,55,bug,mineral,34,sturdy,weak armor,medium fast,127,0,,crustle,"It first tries to find a rock to live in, but if there are no suitable rocks to be found, Dwebble may move in to the ports of a Hippowdon."
crustle,558,Bug,Rock,485,70,105,125,65,75,45,bug,mineral,,sturdy,weak armor,medium fast,127,0,dwebble,crustle,Its thick claws are its greatest weapons. They’re mighty enough to crack Rhyperior’s carapace.
scraggy,559,Dark,Fighting,348,50,75,70,35,70,48,field,dragon,39,shed skin,intimidate,medium fast,127,0,,scrafty,It protects itself with its durable skin. It’s thought that this Pokemon will evolve once its skin has completely stretched out.
scrafty,560,Dark,Fighting,488,65,90,115,45,115,58,field,dragon,,shed skin,intimidate,medium fast,127,0,scraggy,scrafty,"While mostly known for having the temperament of an aggressive ruffian, this Pokemon takes very good care of its family, friends, and territory."
sigilyph,561,Psychic,Flying,490,72,58,80,103,80,97,flying,,,wonder skin,tinted lens,medium fast,127,0,,,A discovery was made in the desert where Sigilyph fly. The ruins of what may have been an ancient city were found beneath the sands.
yamask,562,Ghost,,303,38,30,85,55,65,30,mineral,amorphous,34,mummy,,medium fast,127,0,,cofagrigus,"The spirit of a person from a bygone age became this Pokemon. It rambles through ruins, searching for someone who knows its face."
cofagrigus,563,Ghost,,483,58,50,145,95,105,30,mineral,amorphous,,mummy,,medium fast,127,0,yamask,cofagrigus,There are many depictions of Cofagrigus decorating ancient tombs. They’re symbols of the wealth that kings of bygone eras had.
tirtouga,564,Water,Rock,355,54,78,103,53,45,22,water 1,water 3,37,solid rock,swift swim,medium fast,127,0,,carracosta,"Its hunting grounds encompassed a broad area, from the land to more than half a mile deep in the ocean."
carracosta,565,Water,Rock,495,74,108,133,83,65,32,water 1,water 3,,solid rock,swift swim,medium fast,127,0,tirtouga,carracosta,"Carracosta eats every last bit of the prey it catches, even the shells and bones, to further strengthen its sturdy shell."
archen,566,Rock,Flying,401,55,112,45,74,45,70,flying,water 3,37,defeatist,,medium fast,31,0,,archeops,"Restored from a fossil, this ancient bird Pokemon has wings but can’t yet fly."
archeops,567,Rock,Flying,567,75,140,65,112,65,110,flying,water 3,,defeatist,,medium fast,31,0,archen,archeops,"Said to be an ancestor of bird Pokemon, the muscles it uses to flap its wings are still weak, so it needs a long runway in order to take off."
